event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
410,409,1761411919231625725,2025-10-25 17:05:19,-4.803657531738281,1761411919226822068,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,409,1761411919232677496,1761411919231614802,-4.813671112060547,5.0,1761411919227863825,3.899196783701578,2.2072360206899698e-06,0.0685979733663218,0.69997454,fusion,1761411919.2363966,1761411919236576692,1761411919236370899,1761411919236782485,4961890,4.96189,1062694,1.062694,False,False
411,410,1761411919833447960,2025-10-25 17:05:19,-4.803657531738281,1761411919828644303,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,410,1761411919834524857,1761411919833437045,-4.813671112060547,5.0,1761411919829711186,3.899196783701578,2.2072360206899698e-06,0.0685979733663218,0.69997454,fusion,1761411919.8381944,1761411919838424053,1761411919838218260,1761411919838629846,4987008,4.987008,1087812,1.087812,False,False
412,411,1761411920435074525,2025-10-25 17:05:20,-4.803657531738281,1761411920430270868,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,411,1761411920436237409,1761411920435063910,-4.813671112060547,5.0,1761411920431423738,3.899196783701578,2.2072360206899693e-06,0.0181938958121463,0.6998727,fusion,1761411920.4392948,1761411920440136605,1761411920440082024,1761411920440191186,5072695,5.072695,1173499,1.173499,False,False
413,412,1761411921036678981,2025-10-25 17:05:21,-4.803657531738281,1761411921031875324,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,412,1761411921037928145,1761411921036669112,-4.813671112060547,5.0,1761411921033114474,3.899196783701578,2.207236020689969e-06,0.0238838830912395,0.6998981,fusion,1761411921.0409515,1761411921041827341,1761411921041755690,1761411921041898992,5158229,5.158229,1259033,1.259033,False,False
414,413,1761411921638258745,2025-10-25 17:05:21,-4.803657531738281,1761411921633455088,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,413,1761411921657230324,1761411921638248829,-4.813671112060547,5.0,1761411921652416653,2.6619647230420798,2.207236020689969e-06,0.0238838830912395,0.6998981,fusion,1761411921.73189,1761411921659892288,1761411921659820637,1761411921659963939,21643459,21.643459,18981495,18.981495,False,False
415,414,1761411922239871106,2025-10-25 17:05:22,-4.803657531738281,1761411922235067449,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,414,1761411922240966438,1761411922239860735,-4.813671112060547,5.0,1761411922236152767,2.6619647230420798,2.2072360206899693e-06,0.0303032720694318,0.6998727,cpu,1761411922.0,1761411922243628402,1761411922243537493,1761411922243719311,3767667,3.767667,1105703,1.105703,False,False
416,415,1761411922841463728,2025-10-25 17:05:22,-4.803657531738281,1761411922836660071,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,415,1761411922842702667,1761411922841454042,-4.813671112060547,5.0,1761411922837888996,2.6619647230420798,2.2072360206899693e-06,0.0303032720694318,0.6998727,cpu,1761411922.0,1761411922845364631,1761411922845273722,1761411922845455540,3910589,3.910589,1248625,1.248625,False,False
417,416,1761411923443043326,2025-10-25 17:05:23,-4.803657531738281,1761411923438239669,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,416,1761411923444351365,1761411923443033822,-4.813671112060547,5.0,1761411923439537694,2.6619647230420798,2.2072360206899693e-06,0.0400381395593285,0.6998727,cpu,1761411923.0,1761411923447013329,1761411923446893215,1761411923447133443,3979507,3.979507,1317543,1.317543,False,False
418,417,1761411924044614911,2025-10-25 17:05:24,-4.803657531738281,1761411924039811254,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,417,1761411924045723745,1761411924044605279,-4.813671112060547,5.0,1761411924040910074,2.6619647230420798,2.2072360206899693e-06,0.0371503119822591,0.6998727,cpu,1761411924.0,1761411924048385709,1761411924048274259,1761411924048497159,3780430,3.78043,1118466,1.118466,False,False
419,418,1761411924646195527,2025-10-25 17:05:24,-4.803657531738281,1761411924641391870,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,418,1761411924647258124,1761411924646186215,-4.813671112060547,5.0,1761411924642444453,2.6619647230420798,2.2072360206899693e-06,0.0371503119822591,0.6998727,cpu,1761411924.0,1761411924649920088,1761411924649808638,1761411924650031538,3733873,3.733873,1071909,1.071909,False,False
420,419,1761411925247785429,2025-10-25 17:05:25,-4.803657531738281,1761411925242981772,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,419,1761411925248970108,1761411925247775514,-4.813671112060547,5.0,1761411925244156437,2.661900497421603,-2.579652660524518e-07,0.0873345925356261,0.9991267,cpu,1761411925.0,1761411925251632008,1761411925251370005,1761411925251894011,3856494,3.856494,1194594,1.194594,False,False
421,420,1761411925849590062,2025-10-25 17:05:25,-4.803657531738281,1761411925844786405,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,420,1761411925850786502,1761411925849579519,-4.813671112060547,5.0,1761411925845972831,2.661745249689789,-2.579652660524518e-07,0.0873345925356261,0.9991267,cpu,1761411925.0,1761411925853448247,1761411925853186244,1761411925853710250,3868728,3.868728,1206983,1.206983,False,False
422,421,1761411926451211484,2025-10-25 17:05:26,-4.803657531738281,1761411926446407827,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,421,1761411926452568374,1761411926451201316,-4.813671112060547,5.0,1761411926447754703,2.6618479761420675,-2.579652660524518e-07,0.1065307515091262,0.9991267,cpu,1761411926.0,1761411926455230221,1761411926454910629,1761411926455549813,4028905,4.028905,1367058,1.367058,False,False
423,422,1761411927052846379,2025-10-25 17:05:27,-4.803657531738281,1761411927048042722,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,422,1761411927053971820,1761411927052836185,-4.813671112060547,5.0,1761411927049158149,2.661950800200736,-2.579652660524518e-07,0.1199054167955182,0.9991267,cpu,1761411927.0,1761411927056633770,1761411927056274054,1761411927056993486,3797585,3.797585,1135635,1.135635,False,False
424,423,1761411927654427911,2025-10-25 17:05:27,-4.803657531738281,1761411927649624254,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,423,1761411927655492390,1761411927654418231,-4.813671112060547,5.0,1761411927650678719,2.661795628795029,-2.579652660524518e-07,0.1199054167955182,0.9991267,cpu,1761411927.0,1761411927658154185,1761411927657794469,1761411927658513901,3735954,3.735954,1074159,1.074159,False,False
425,424,1761411928256035034,2025-10-25 17:05:28,-23.18668365478516,1761411928232848351,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,424,1761411928257075628,1761411928256024717,-23.39649200439453,5.0,1761411928233679136,2.661898406418396,-2.579652660524518e-07,0.1193338903249241,0.9991267,cpu,1761411928.0,1761411928259737526,1761411928259379525,1761411928260095527,3712809,3.712809,1050911,1.050911,False,False
426,425,1761411928919393573,2025-10-25 17:05:28,-23.18668365478516,1761411928896206890,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,425,1761411928920505627,1761411928919381581,-23.39649200439453,5.0,1761411928897109135,2.6617272645897603,-2.579652660524518e-07,0.1193338903249241,0.9991267,cpu,1761411928.0,1761411928923167354,1761411928922809353,1761411928923525355,3785773,3.785773,1124046,1.124046,False,False
427,426,1761411929521056087,2025-10-25 17:05:29,-23.18668365478516,1761411929497869404,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,426,1761411929522111366,1761411929521045338,-23.39649200439453,5.0,1761411929498714874,2.6619647230420798,2.1904375712848583e-06,0.0248777618642724,0.69987774,fusion,1761411929.5258324,1761411929524773330,1761411929524698697,1761411929524847963,3727992,3.727992,1066028,1.066028,False,False
428,427,1761411930122655171,2025-10-25 17:05:30,-23.18668365478516,1761411930099468488,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,427,1761411930123781028,1761411930122645009,-23.39649200439453,5.0,1761411930100384536,2.6619327917908,-2.579652660524518e-07,0.0642974555375985,0.99935704,fusion,1761411930.1275954,1761411930126442960,1761411930126250068,1761411930126635852,3797951,3.797951,1136019,1.136019,False,False
429,428,1761411930724271565,2025-10-25 17:05:30,-23.18668365478516,1761411930701084882,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,428,1761411930725500212,1761411930724261662,-23.39649200439453,5.0,1761411930702103720,2.6617775692140047,-2.579652660524518e-07,0.0642974555375985,0.99935704,fusion,1761411930.7287357,1761411930728161989,1761411930727969097,1761411930728354881,3900327,3.900327,1238550,1.23855,False,False
430,429,1761411931325859466,2025-10-25 17:05:31,-23.18668365478516,1761411931302672783,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,429,1761411931327014528,1761411931325849974,-23.39649200439453,5.0,1761411931303618036,2.6619647230420798,1.6579230916611872e-06,0.0468744354595163,0.6996399,fusion,1761411931.3300705,1761411931329676492,1761411931329535869,1761411931329817115,3826518,3.826518,1164554,1.164554,False,False
431,430,1761411931927675828,2025-10-25 17:05:31,-23.18668365478516,1761411931904489145,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,430,1761411931928819617,1761411931927663404,-23.39649200439453,5.0,1761411931905423125,2.6619647230420798,1.6579230916611872e-06,0.0468744354595163,0.6996399,fusion,1761411931.9327905,1761411931931481581,1761411931931340958,1761411931931622204,3818177,3.818177,1156213,1.156213,False,False
432,431,1761411932529305913,2025-10-25 17:05:32,-23.18668365478516,1761411932506119230,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,431,1761411932530357805,1761411932529294447,-23.39649200439453,5.0,1761411932506961313,2.6619647230420798,1.92240187418042e-06,0.0492759180929418,0.69973,fusion,1761411932.534052,1761411932533019769,1761411932532871942,1761411932533167596,3725322,3.725322,1063358,1.063358,False,False
433,432,1761411933130914501,2025-10-25 17:05:33,-23.18668365478516,1761411933107727818,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,432,1761411933131961708,1761411933130904747,-23.39649200439453,5.0,1761411933108565216,2.6619647230420798,2.013088704496775e-06,0.0507330020739724,0.69982,fusion,1761411933.135611,1761411933134623672,1761411933134471473,1761411933134775871,3718925,3.718925,1056961,1.056961,False,False
434,433,1761411933732504119,2025-10-25 17:05:33,-23.18668365478516,1761411933709317436,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,433,1761411933733543690,1761411933732494577,-23.39649200439453,5.0,1761411933710147198,2.6619647230420798,2.013088704496775e-06,0.0507330020739724,0.69982,fusion,1761411933.7372012,1761411933736205654,1761411933736053455,1761411933736357853,3711077,3.711077,1049113,1.049113,False,False
435,434,1761411934334086211,2025-10-25 17:05:34,-23.18668365478516,1761411934310899528,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,434,1761411934335146283,1761411934334075225,-23.39649200439453,5.0,1761411934311749791,2.6619647230420798,2.1534458283840467e-06,0.0447039758702607,0.69991,fusion,1761411934.3388183,1761411934337808247,1761411934337674136,1761411934337942358,3733022,3.733022,1071058,1.071058,False,False
436,435,1761411934935690456,2025-10-25 17:05:34,-23.18668365478516,1761411934912503773,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,435,1761411934936732156,1761411934935680998,-23.39649200439453,5.0,1761411934913335664,2.6619647230420798,2.1534458283840467e-06,0.0447039758702607,0.69991,fusion,1761411934.9403782,1761411934939394120,1761411934939260009,1761411934939528231,3713122,3.713122,1051158,1.051158,False,False
437,436,1761411935537273051,2025-10-25 17:05:35,-23.18668365478516,1761411935514086368,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,436,1761411935538544358,1761411935537263542,-23.39649200439453,5.0,1761411935515147866,2.6618257972884147,-2.579652660524518e-07,0.095884570328053,0.99904114,fusion,1761411935.5417223,1761411935541206183,1761411935540918530,1761411935541493836,3942641,3.942641,1280816,1.280816,False,False
438,437,1761411936138844809,2025-10-25 17:05:36,-23.18668365478516,1761411936115658126,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,437,1761411936140056105,1761411936138833936,-23.39649200439453,5.0,1761411936116659613,2.6619647230420798,1.3240941672521156e-06,0.0949306499428787,0.699463,fusion,1761411936.1437402,1761411936142718069,1761411936142433278,1761411936143002860,3884133,3.884133,1222169,1.222169,False,False
439,438,1761411936740446713,2025-10-25 17:05:36,-23.18668365478516,1761411936717260030,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,438,1761411936741570588,1761411936740437406,-23.39649200439453,5.0,1761411936718174096,2.6619647230420798,1.3240941672521156e-06,0.0949306499428787,0.699463,fusion,1761411936.745566,1761411936744232552,1761411936743947761,1761411936744517343,3795146,3.795146,1133182,1.133182,False,False
440,439,1761411937342014677,2025-10-25 17:05:37,-23.18668365478516,1761411937318827994,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,439,1761411937343065492,1761411937342005165,-23.39649200439453,5.0,1761411937319669000,2.6619647230420798,1.7742768832690086e-06,0.1056026952372734,0.6995973,fusion,1761411937.3468108,1761411937345727456,1761411937345410648,1761411937346044264,3722291,3.722291,1060327,1.060327,False,False
441,440,1761411937943825806,2025-10-25 17:05:37,-23.18668365478516,1761411937920639123,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,440,1761411937944899786,1761411937943814626,-23.39649200439453,5.0,1761411937921503294,2.6619647230420798,1.7742768832690086e-06,0.1056026952372734,0.6995973,fusion,1761411937.948506,1761411937947561750,1761411937947244942,1761411937947878558,3747124,3.747124,1085160,1.08516,False,False
442,441,1761411938545452108,2025-10-25 17:05:38,-23.26512336730957,1761411938522186985,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,441,1761411938546495784,1761411938545442152,-4.932165145874023,5.0,1761411938541563619,2.6619647230420798,2.0890408562306727e-06,0.0824890700533613,0.6997315,fusion,1761411938.623997,1761411938549157748,1761411938548910281,1761411938549405215,3715596,3.715596,1053632,1.053632,False,False
443,442,1761411939208598902,2025-10-25 17:05:39,-23.26512336730957,1761411939185333779,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,442,1761411939209702314,1761411939208586994,-4.932165145874023,5.0,1761411939204770149,2.6619647230420798,2.168907682620302e-06,0.0766420641958396,0.69986576,fusion,1761411939.2235496,1761411939212364278,1761411939212134352,1761411939212594204,3777284,3.777284,1115320,1.11532,False,False
444,443,1761411939810256653,2025-10-25 17:05:39,-23.26512336730957,1761411939786991530,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,443,1761411939811359540,1761411939810246173,-4.932165145874023,5.0,1761411939806427375,2.6619647230420798,2.168907682620302e-06,0.0766420641958396,0.69986576,fusion,1761411939.8156524,1761411939814021504,1761411939813791578,1761411939814251430,3775331,3.775331,1113367,1.113367,False,False
445,444,1761411940411873954,2025-10-25 17:05:40,-23.26512336730957,1761411940388608831,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,444,1761411940413197365,1761411940411863522,-4.932165145874023,5.0,1761411940408265200,2.6618581324960764,-2.579652660524518e-07,0.0552070559933781,0.99944794,fusion,1761411940.416844,1761411940415859223,1761411940415693602,1761411940416024844,3995701,3.995701,1333843,1.333843,False,False
446,445,1761411941013471576,2025-10-25 17:05:41,-23.26512336730957,1761411940990206453,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,445,1761411941014634295,1761411941013462108,-4.932165145874023,5.0,1761411941009702130,2.6619647230420798,1.0535027409975408e-08,0.0699857945703959,0.6996908,fusion,1761411941.017854,1761411941017296259,1761411941017086302,1761411941017506216,3834151,3.834151,1172187,1.172187,False,False
447,446,1761411941615051305,2025-10-25 17:05:41,-23.26512336730957,1761411941591786182,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,446,1761411941616196158,1761411941615041508,-4.932165145874023,5.0,1761411941611263993,2.6619647230420798,1.0535027409975408e-08,0.0699857945703959,0.6996908,fusion,1761411941.6201935,1761411941618858122,1761411941618648165,1761411941619068079,3816614,3.816614,1154650,1.15465,False,False
448,447,1761411942216639825,2025-10-25 17:05:42,-23.26512336730957,1761411942193374702,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,447,1761411942217689386,1761411942216630296,-4.932165145874023,5.0,1761411942212757221,2.6619647230420798,5.059634344009875e-07,0.0935767202408743,0.6997682,fusion,1761411942.2213917,1761411942220351350,1761411942220070620,1761411942220632080,3721054,3.721054,1059090,1.05909,False,False
449,448,1761411942818223603,2025-10-25 17:05:42,-23.26512336730957,1761411942794958480,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,448,1761411942819291984,1761411942818213933,-4.932165145874023,5.0,1761411942814359819,2.6619647230420798,5.059634344009875e-07,0.0935767202408743,0.6997682,fusion,1761411942.822972,1761411942821953948,1761411942821673218,1761411942822234678,3740015,3.740015,1078051,1.078051,False,False
450,449,1761411943419827954,2025-10-25 17:05:43,-23.26512336730957,1761411943396562831,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,449,1761411943420870156,1761411943419818375,-4.932165145874023,5.0,1761411943415937991,2.6619647230420798,1.2340052792905015e-06,0.0794669876144792,0.69984543,fusion,1761411943.424533,1761411943423532120,1761411943423293720,1761411943423770520,3713745,3.713745,1051781,1.051781,False,False
